secret,turn_index,question,label
ammunition,50,"Is the object used for a task that involves tearing or ripping something that is typically used to open or access a item that is wrapped or covered with a material that is used for a specific purpose or function, such as a cord or a wire?",Closed
amplifier,1,Is the object you are thinking of something that can be held in your hand?,Closed
amplifier,2,Is the object you are thinking of man-made?,Closed
amplifier,3,Does the object have buttons or controls of any kind?,Closed
amplifier,4,Is the object electronic?,Closed
amplifier,5,Is the object a phone?,Closed
amplifier,6,Does the object have a screen?,Closed
amplifier,7,Is the object used for entertainment?,Closed
amplifier,8,Is the object a gaming controller?,Closed
amplifier,9,Is the object something that can be used with both hands?,Closed
amplifier,10,Is the object a musical instrument?,Closed
amplifier,11,Is the object commonly used by only one person at a time?,Closed
amplifier,12,Is the object a toy?,Closed
amplifier,13,Does the object require batteries?,Closed
amplifier,14,Is the object a radio?,Closed
amplifier,15,Is the object used primarily for listening to music?,Closed
amplifier,16,Is the object headphones?,Closed
amplifier,17,Is the object a portable speaker?,Closed
amplifier,18,Is the object an mp3 player?,Closed
amplifier,19,Is the object a CD player?,Closed
amplifier,20,Is the object a cassette player?,Closed
amplifier,21,Is the object a boombox?,Closed
amplifier,22,Is the object a musical device that is portable and can play music from multiple sources?,Closed
amplifier,23,Is the object a portable music player that can play music from the radio and other sources?,Closed
amplifier,24,Is the object a portable music player with a brand name that starts with the letter S?,Closed
amplifier,25,Is the object an iPod?,Closed
amplifier,26,Is the object a portable music player that uses flash memory to store music?,Closed
amplifier,27,Is the object a portable music player that can play music from a compact disc?,Closed
amplifier,28,Is the object a portable music player that can play music from a computer?,Closed
amplifier,29,Is the object a portable music player that can play music from a USB drive?,Closed
amplifier,30,Is the object a portable music player that can play music from an SD card?,Closed
amplifier,31,Is the object a portable music player that can play music from the internet?,Closed
amplifier,32,Is the object a portable music player that has a brand name that is a single word?,Closed
amplifier,33,Is the object a portable music player that has a brand name that is two words?,Closed
amplifier,34,Is the object a portable music player that has a brand name that is a phrase?,Closed
amplifier,35,Is the object a portable music player that has a brand name that is an acronym?,Closed
amplifier,36,Is the object a portable music player that is no longer being manufactured?,Closed
amplifier,37,Is the object a portable music player that is still being manufactured?,Closed
amplifier,38,Is the object a portable music player that was popular in the 1980s?,Closed
amplifier,39,Is the object a portable music player that was popular in the 1990s?,Closed
amplifier,40,Is the object a portable music player that was popular in the 2000s?,Closed
amplifier,41,Is the object a portable music player that was popular in the 2010s?,Closed
amplifier,42,Is the object a portable music player that was popular in the 2020s?,Closed
amplifier,43,Is the object something that would be found in a car?,Closed
amplifier,44,Is the object a car radio?,Closed
amplifier,45,Is the object a car stereo?,Closed
amplifier,46,Is the object a car cd player?,Closed
amplifier,47,Is the object a car mp3 player?,Closed
amplifier,48,Is the object something that can be connected to a car radio or car stereo?,Closed
amplifier,49,Is the object an auxiliary input device?,Closed
amplifier,50,Is the object a car phone charger?,Closed
antenna,1,Is the object you are thinking of something that can be held in one's hand?,Closed
antenna,2,Is the object man-made?,Closed
antenna,3,Does the object have buttons or controls that you can press?,Closed
antenna,4,Is the object used for entertainment?,Closed
antenna,5,Is the object a book?,Closed
antenna,6,Is the object electronic?,Closed
antenna,7,Is the object a toy?,Closed
antenna,8,Is the object commonly used by only one person at a time?,Closed
antenna,9,Is the object a phone?,Closed
antenna,10,Is the object a music player?,Closed
antenna,11,Is the object a portable game console?,Closed
antenna,12,Does the object require batteries?,Closed
antenna,13,Is the object a handheld video game?,Closed
antenna,14,Is the object used primarily for playing games?,Closed
antenna,15,Is the object a camera?,Closed
antenna,16,Is the object used primarily for listening to audio?,Closed
antenna,17,Is the object used for viewing video or images?,Closed
antenna,18,Is the object a radio?,Closed
antenna,19,Is the object a device for playing music or other audio?,Closed
antenna,20,Is the object a type of speaker?,Closed
antenna,21,Is the object made mostly of plastic?,Closed
antenna,22,Is the object a type of gaming accessory?,Closed
antenna,23,Does the object have a screen?,Closed
antenna,24,Is the object used primarily with a computer?,Closed
antenna,25,Is the object a type of controller?,Closed
antenna,26,Is the object related to a hobby?,Closed
antenna,27,Is the object used for a hobby related to art?,Closed
antenna,28,Is the object used for a hobby related to music?,Closed
antenna,29,Is the object used for a hobby related to sports?,Closed
antenna,30,Is the object used for a hobby related to collecting?,Closed
antenna,31,Is the object used for a hobby related to games?,Closed
antenna,32,Is the object used for a hobby related to electronics?,Closed
antenna,33,Is the object a circuit board?,Closed
antenna,34,Is the object a type of electronic component?,Closed
antenna,35,Is the object a battery?,Closed
antenna,36,Is the object a resistor?,Closed
antenna,37,Is the object a capacitor?,Closed
antenna,38,Is the object a type of sensor?,Closed
antenna,39,Is the object a type of LED?,Closed
antenna,40,Is the object a type of microchip?,Closed
antenna,41,Is the object a type of wire?,Closed
antenna,42,Is the object a type of switch?,Closed
antenna,43,Is the object a type of transistor?,Closed
antenna,44,Is the object a diode?,Closed
antenna,45,Is the object related to robotics?,Closed
antenna,46,Is the object used for a specific task in electronics?,Closed
antenna,47,Is the object a soldering iron?,Closed
antenna,48,Is the object a multimeter?,Closed
antenna,49,Is the object a type of tool used for working with electronics?,Closed
antenna,50,Is the object a wire stripper?,Closed
audiotape,1,Is the object you are thinking of something that can be held in your hand?,Closed
audiotape,2,Is the object you are thinking of man-made?,Closed
audiotape,3,Does the object have buttons or controls that you can press?,Closed
audiotape,4,Does the object require batteries?,Closed
audiotape,5,Is the object a phone?,Closed
audiotape,6,Is the object used for entertainment?,Closed
audiotape,7,Is the object a game controller?,Closed
audiotape,8,Is the object a music player?,Closed
audiotape,9,Is the object a portable DVD player?,Closed
audiotape,10,Is the object a handheld video game system?,Closed
audiotape,11,Is the object a remote control?,Closed
audiotape,12,Does the object have a screen?,Closed
audiotape,13,Is the object used primarily with a television?,Closed
audiotape,14,Is the object a toy?,Closed
audiotape,15,Is the object commonly used by only one person at a time?,Closed
audiotape,16,Is the object used primarily for listening to music or other audio?,Closed
audiotape,17,Is the object headphones?,Closed
audiotape,18,Is the object an mp3 player?,Closed
audiotape,19,Is the object a radio?,Closed
audiotape,20,Is the object a boombox?,Closed
audiotape,21,Is the object a portable speaker?,Closed
audiotape,22,Is the object a musical instrument?,Closed
audiotape,23,"Is the object an audio player that uses physical media, like a CD or cassette tape?",Closed
audiotape,24,Is the object a portable CD player?,Closed
audiotape,25,Is the object a cassette player?,Closed
audiotape,26,Is the object a Walkman?,Closed
audiotape,27,Is the object a portable cassette player that is not a Walkman?,Closed
audiotape,28,Is the object a portable CD player that uses CDs and also has the ability to play cassette tapes?,Closed
audiotape,29,Is the object a boombox that is portable and can play CDs and cassette tapes?,Closed
audiotape,30,"Is the object a portable device that can play both CDs and cassette tapes, but is not a boombox?",Closed
audiotape,31,"Is the object a portable device that can only play cassette tapes, but is not a Walkman or a boombox?",Closed
